Location,Name,Description,Latitude,Longitude,Altitude,Map
"Jarrett Creek Road, McDowell County, North Carolina, 28106, United States",Old Fort Gateway Trailhead,"Trailhead parking lot, mostly levelish, nice stream at the bottom.   Dark and quiet overnight in February.
Paved and unpaved areas. Trailer-friendly, turns might be tight for a large class A.
Toilets and trash cans.  Open 24-hrs.",35.655267,-82.179077,451.7911174681949
"Outlook Clear Creek, Clear Creek Drive, Wheat Ridge, Jefferson County, Colorado, 80215, United States",Street Parking Near Golden,"Street parking near an apartment complex and several construction sites. Ample street parking at night, construction folks take up the street in the morning. Groceries and gas less than a mile away. Stayed here several nights, left during the day. no problems, unbothered, very quiet at night. Full bars TMobile",39.769973,-105.148881,1645.0
"3840, Halifax Drive, Port Orange, Volusia County, Florida, 32129, United States",Yvonne & José fishing paradise,"It's a grass broadwalk where people park for fishing. I talked to a local that says the RV and busses sleep there from times to times. Just restrict yourself to a few nights and NO open fire.

They are two parkings nearby that says no overnight camping, but nothing along the walk.

Please be respectful, espacially since it is on the grass so the habitat can survive.
Big rings can park on the opposite side of the road (not the side of the water) where there is more space.

Wondefull sunrise directly from the RV.
There is a restaurant, Fysh Bar & Grill, nearby.",29.14523,-80.98646,-11.253685163063182
"Otero County, New Mexico, United States",Raptor Lake ,"Raptor Lake is an evap pond for Holloman AFB further back than Holloman Lake. Have to go through 2 cattle guard gates which are always unlocked. a couple of tight turns. It's primitive camping not far from the freeway but far enough not to hear it. Big rig accessible. there was a large 5th wheel out here. Plenty of space but not a lot of flat spots. Occasionally a jet flies over or the cows mooing is the only noise I heard. Yes free roaming cattle so watch your step. 
TMobile decent 4GLTE spotty 5g. Was able to stream Netflix. 
Was told by a park ranger the military does occasional jamming. 
 ",32.82009,-106.122008,1199.3904317746085
"Blake Ranch Road, Mohave County, Arizona, United States",k2 BLM dispersed Trees & View,"Theres a couple spots at this location, 1 big plus a few smaller, all have a nice view between the junipers and piñons. If you want more of a view there is a road across the street (also BLM) that goes up toward the mountain,  but you made need high clearance right at the entrance.  I had fun hiking off into the wilderness and up some modest mountains/hills.
Easy mostly paved road to get here. 2-3 bars verizon. Peaceful. Saw some white bum deer?...sheep?...pronghorn?
Sun or shade options.",35.14619,-113.812409,1414.4931640625
"Llano del Rio, Pearblossom Highway, Llano, Los Angeles County, California, 93544, United States",Llano del rio collective,"Dry camping off the highway in the ruins of an old failed commune. 

Would recommend driving further back on the dirt road and only using as an overnight as to not be a nuissance to potential visitors of the landmark.
Its a dirt/gravel road off the highway few places to pull off/dirt clearings. Could get by in normal car. Take left dirt road facing away from highway other side of the loop is more rugged

AT&T great cellular",34.508716,-117.826344,963.3828575969736
"Broadway, San Bernardino County, California, United States",BLM - Close to Joshua Tree NP,Easiest and most comfortable part of the BLM area to get to (use Highway 62 -> Sunfair Road -> East Broadway). Windy but beautiful and very close to Joshua Tree National Park (10 - 20 minutes).,34.162558,-116.23409,720.0
"Creek Road, Camp Hill, Cumberland County, Pennsylvania, 17011, United States",Creek Road near Siebert Park,"Small parking area near Siebert Park, by Conodoguinet Creek. Nice view. Usually not busy at all, not much traffic. Occasionally folks park here during the day to access the northern part of the park or walk their dogs. No signs prohibiting overnight parking but I parked under the overpass just in case and didn't have any issues. I've spent a few days here working too - AT&T 5G plenty strong enough for remote work.",40.255589,-76.929317,0.0
"Eastside Road, Smith County, Texas, 75707, United States",Arterberry Cove,This is a cute little park on the east side of Lake Tyler.  The city of Tyler allows camping in it's parks as long as you keep any fires more than 20' from the lake.  This is a wonderful thing so let's make sure that we take care of the parks in Tyler Texas leave the place better than you found it and don't overstay your welcome.,32.235926,-95.161506,55.85500173670394
"Bow Willow Road, San Diego County, California, 92934, United States",Bow River Camp area,Come in off S2. A sign on highway and drive in on dirt road. Where we camped was fine for Promaster Van. Signs indicated more soft sand ahead but a couple 4WD passed by. A pull around in the hard dirt where we camped. Lots of beautiful views in every direction. Far enough from road to be quiet and lots of birds around.,32.845016,-116.209947,251.62937505274704
"Ward 6 Office, East 1st Street, Miramonte, Tucson, Pima County, Arizona, 85716, United States",3200 block 1st Street E,Dead-end street behind a Walgreens that is good for an overnight. there's road noise from Speedway that dies down later at night. Good for cars or vans. turning around for bigger rigs will be tricky.,32.235135,-110.92485,723.177734375
"Cedar Island Boat Ramp, Cedar Island Road, Carteret County, North Carolina, 28520, United States",Cedar Island Boating Access Area,"115 Driftwood Drive. Spent one night while waiting for the ferry. No signs saying ""no overnight"" etc. Only disturbed once after dark by an individual in a noisy car who came to check us out and proceeded to do doughnuts in the parking lot in front of us. Fortunately he didn't hit us and drove away. Good cell coverage. The remaining acreage around the ferry dock looks like a legitimate campground and motel.",35.018408,-76.312599,-36.16089061646164
"Charleston County, South Carolina, United States",Sewee Shell ring,Trail head parking for at least 6 small campers.  No trailers.  Forestry land and no signs against overnight parking.   May have problems with biting gnats. NO AMENITIES .  PACKIN /PACKOUT,33.001318,-79.609227,9.859279183670878
"West Courthouse Road, Maricopa County, Arizona, United States",Saddle Mountain BLM,Great spot for Boondocking! Stayed there twice for a couple of days. This place as a rock fire pit with awesome view at the mountains near by. Very quiet. ,33.462215,-113.032214,390.62396774292
"Jackson County, Mississippi, United States",409C NF Road End,"Free camping, dry camping, dispersed, two or three bars verizon service, google cant seem to find this place but u come in from Larue Rd, use the app:  Visitor Map USFS Lands to find it, goto the end of the road and u wil see the spot just beyond the loop, Coordinates on USFS map: 30.56475, -88.85966",30.56478,-88.85965,24.8
"Forest Service Road, Monroe County, Tennessee, 37385, United States",Small Pull Off,"Small pull off on forest road. 1 bar Verizon. Very quiet and remote. Heavily wooded. Enough for a truck camper/rooftop tent or ground tent.

Be cautious during the fall season as hunters are out.",35.328255,-84.227466,487.38305093627423
"NM 61, Grant County, New Mexico, 88034, United States",Coyote BLM,"City of Rocks SP was full. Plan B. BLM location according to onX about 1/4mile off of hwy 61. Cattle gate with a drop latch at the hwy. Slightly rutted road with a small climb at about 100 yards. Not a problem with our 28' trailer. Since this was an unused location we found a solid flat area off the road. Were very mindful with the tall grass and hot tailpipe. Beautiful spot. periodic road noise in the distance at our location, but there are many potential camping areas further in. Stayed three nights. With the easy access and relative seclusion this is one of our favorite spots. Coyotes serenade in the evenings. 3 bars with Verizon.",32.574498,-107.94807,1579.6
"Vietnam Veteran's Memorial Highway, Sequoyah County, Oklahoma, 74936, United States",Oklahoma Tourist Info Centre,"Large parking area with spots for cars, trucks and rvs. Potable drinking water spouts and public washrooms",35.43043,-94.716681,194.73117065429688
"Kelso-Dunes Road, San Bernardino County, California, United States",Kelso Dunes,"Established campsite with fire ring off of Kelso Road opposite the dune field. Nice hike to the top of the tallest dune, about 3.5 miles round trip. Entry permit to Mojave National Preserve required (NPS). Pit toilets about 200 yards up the road at the parking area.",34.890274,-115.704861,791.7619738922119
